,prob
6_MMP7_SDC1_2,0.4069903
6_MMP7_SDC1_3,0.40805793
6_MMP7_SDC1_4,0.4137859
6_MMP7_SDC1_5,0.38374177
6_MMP7_SDC1_6,0.40331128
6_MMP7_ERBB4_0,0.4082037
6_MMP7_ERBB4_1,0.40717283
6_MMP7_ERBB4_2,0.40717328
6_MMP7_ERBB4_3,0.40794608
6_MMP7_ERBB4_4,0.4137558
6_MMP7_ERBB4_5,0.381176
6_MMP7_ERBB4_6,0.4035288
6_THBS1_ITGA4_0,0.6398891
6_THBS1_ITGA4_1,0.60247517
6_THBS1_ITGA4_2,0.6024758
6_THBS1_ITGA4_3,0.66176397
6_THBS1_ITGA4_4,0.66158485
6_THBS1_ITGA4_5,0.6307016
6_THBS1_ITGA4_6,0.6005214
6_THBS1_LRP1_0,0.57697344
6_THBS1_LRP1_1,0.50358
6_THBS1_LRP1_2,0.503582
6_THBS1_LRP1_3,0.61712974
6_THBS1_LRP1_4,0.64032584
6_THBS1_LRP1_5,0.5987224
6_THBS1_LRP1_6,0.5011601
6_THBS1_SDC1_0,0.5131333
6_THBS1_SDC1_1,0.4642799
6_THBS1_SDC1_2,0.46428028
6_THBS1_SDC1_3,0.54582524
6_THBS1_SDC1_4,0.55790323
6_THBS1_SDC1_5,0.53217393
6_THBS1_SDC1_6,0.4751307
6_THBS1_ITGB3_0,0.66198033
6_THBS1_ITGB3_1,0.604044
6_THBS1_ITGB3_2,0.60404366
6_THBS1_ITGB3_3,0.6518068
6_THBS1_ITGB3_4,0.6624859
6_THBS1_ITGB3_5,0.670649
6_THBS1_ITGB3_6,0.60684985
6_THBS1_CD36_0,0.68363744
6_THBS1_CD36_1,0.7040196
6_THBS1_CD36_2,0.70401984
6_THBS1_CD36_3,0.67831355
6_THBS1_CD36_4,0.76541835
6_THBS1_CD36_5,0.75365084
6_THBS1_CD36_6,0.7236603
6_THBS1_SCARB1_0,0.6651161
6_THBS1_SCARB1_1,0.72705466
6_THBS1_SCARB1_2,0.7270549
6_THBS1_SCARB1_3,0.68001145
6_THBS1_SCARB1_4,0.7917482
6_THBS1_SCARB1_5,0.74919635
6_THBS1_SCARB1_6,0.7283664
6_THBS1_ITGA2B_0,0.45169505
6_THBS1_ITGA2B_1,0.43084922
6_THBS1_ITGA2B_2,0.43084976
6_THBS1_ITGA2B_3,0.44799528
6_THBS1_ITGA2B_4,0.47126654
6_THBS1_ITGA2B_5,0.43128172
6_THBS1_ITGA2B_6,0.42697808
6_THBS1_TNFRSF11B_0,0.5289178
6_THBS1_TNFRSF11B_1,0.49134597
6_THBS1_TNFRSF11B_2,0.4913466
6_THBS1_TNFRSF11B_3,0.53819686
6_THBS1_TNFRSF11B_4,0.53578097
6_THBS1_TNFRSF11B_5,0.52910775
6_THBS1_TNFRSF11B_6,0.488642
6_THBS1_CD47_0,0.62354845
6_THBS1_CD47_1,0.60860276
6_THBS1_CD47_2,0.6086032
6_THBS1_CD47_3,0.6540058
6_THBS1_CD47_4,0.6535706
6_THBS1_CD47_5,0.59922457
6_THBS1_CD47_6,0.60654455
6_THBS1_ITGA3_0,0.6370792
6_THBS1_ITGA3_1,0.5713936
6_THBS1_ITGA3_2,0.57139415
6_THBS1_ITGA3_3,0.65411115
6_THBS1_ITGA3_4,0.6528358
6_THBS1_ITGA3_5,0.67845225
6_THBS1_ITGA3_6,0.568427
6_MSTN_ACVR2B_0,0.40840355
6_MSTN_ACVR2B_1,0.40726936
6_MSTN_ACVR2B_2,0.4072698
6_MSTN_ACVR2B_3,0.40817976
6_MSTN_ACVR2B_4,0.4139129
6_MSTN_ACVR2B_5,0.38246977
6_MSTN_ACVR2B_6,0.40360948
6_VWF_LRP1_0,0.55122215
6_VWF_LRP1_1,0.45889083
6_VWF_LRP1_2,0.45889163
6_VWF_LRP1_3,0.55226153
6_VWF_LRP1_4,0.57654375
6_VWF_LRP1_5,0.5410536
6_VWF_LRP1_6,0.4557067
6_VWF_ITGB3_0,0.55754167
6_VWF_ITGB3_1,0.4910604
6_VWF_ITGB3_2,0.49106133
6_VWF_ITGB3_3,0.5570127
6_VWF_ITGB3_4,0.6153198
6_VWF_ITGB3_5,0.5544223
6_VWF_ITGB3_6,0.49464777
6_VWF_GP1BA_0,0.5154045
6_VWF_GP1BA_1,0.47993088
6_VWF_GP1BA_2,0.47993135
6_VWF_GP1BA_3,0.53277206
6_VWF_GP1BA_4,0.5142307
6_VWF_GP1BA_5,0.5213501
6_VWF_GP1BA_6,0.4715152
6_VWF_ITGA2B_0,0.42826334
6_VWF_ITGA2B_1,0.4172189
6_VWF_ITGA2B_2,0.41721943
6_VWF_ITGA2B_3,0.4293194
6_VWF_ITGA2B_4,0.43247736
6_VWF_ITGA2B_5,0.4081713
6_VWF_ITGA2B_6,0.4128387
6_VWF_TNFRSF11B_0,0.50322527
6_VWF_TNFRSF11B_1,0.47986194
6_VWF_TNFRSF11B_2,0.47986236
6_VWF_TNFRSF11B_3,0.51339155
6_VWF_TNFRSF11B_4,0.5302527
6_VWF_TNFRSF11B_5,0.48137346
6_VWF_TNFRSF11B_6,0.47775015
6_VWF_SELP_0,0.5367237
6_VWF_SELP_1,0.47621402
6_VWF_SELP_2,0.47621465
6_VWF_SELP_3,0.53282386
6_VWF_SELP_4,0.52683264
6_VWF_SELP_5,0.5655141
6_VWF_SELP_6,0.4726371
6_VWF_SCARA5_0,0.5133703
6_VWF_SCARA5_1,0.49044964
6_VWF_SCARA5_2,0.49045023
6_VWF_SCARA5_3,0.52593464
6_VWF_SCARA5_4,0.5415203
6_VWF_SCARA5_5,0.5075535
6_VWF_SCARA5_6,0.4877247
6_VWF_STAB2_0,0.43067074
6_VWF_STAB2_1,0.4198687
6_VWF_STAB2_2,0.4198692
6_VWF_STAB2_3,0.4318305
6_VWF_STAB2_4,0.4354391
6_VWF_STAB2_5,0.40628314
6_VWF_STAB2_6,0.4155455
6_VWF_SIRPA_0,0.53829616
6_VWF_SIRPA_1,0.57451355
6_VWF_SIRPA_2,0.5745149
6_VWF_SIRPA_3,0.53340214
6_VWF_SIRPA_4,0.69534653
6_VWF_SIRPA_5,0.6243221
6_VWF_SIRPA_6,0.57176834
6_CDH1_KLRG1_0,0.6474581
6_CDH1_KLRG1_1,0.58344036
6_CDH1_KLRG1_2,0.5834407
6_CDH1_KLRG1_3,0.6269593
6_CDH1_KLRG1_4,0.6313935
6_CDH1_KLRG1_5,0.6633088
6_CDH1_KLRG1_6,0.5816758
6_CDH1_ITGAE_0,0.5628981
6_CDH1_ITGAE_1,0.5272606
6_CDH1_ITGAE_2,0.527261
6_CDH1_ITGAE_3,0.5678111
6_CDH1_ITGAE_4,0.5825008
6_CDH1_ITGAE_5,0.6148453
6_CDH1_ITGAE_6,0.53184766
6_CDH1_PTPRM_0,0.57974154
6_CDH1_PTPRM_1,0.5580874
6_CDH1_PTPRM_2,0.55808836
6_CDH1_PTPRM_3,0.59788114
6_CDH1_PTPRM_4,0.5979155
6_CDH1_PTPRM_5,0.60413766
6_CDH1_PTPRM_6,0.56004936
6_CDH1_ERBB3_0,0.47232023
6_CDH1_ERBB3_1,0.43114796
6_CDH1_ERBB3_2,0.43115675
6_CDH1_ERBB3_3,0.4875879
6_CDH1_ERBB3_4,0.46624663
6_CDH1_ERBB3_5,0.5525144
6_CDH1_ERBB3_6,0.46135366
6_CDH1_ITGB7_0,0.645613
6_CDH1_ITGB7_1,0.5834992
6_CDH1_ITGB7_2,0.5834995
6_CDH1_ITGB7_3,0.6361404
6_CDH1_ITGB7_4,0.62943524
6_CDH1_ITGB7_5,0.67427105
6_CDH1_ITGB7_6,0.5816691
6_CDH1_EGFR_0,0.42043057
6_CDH1_EGFR_1,0.41949365
6_CDH1_EGFR_2,0.41949356
6_CDH1_EGFR_3,0.44649088
6_CDH1_EGFR_4,0.4351497
6_CDH1_EGFR_5,0.48698023
6_CDH1_EGFR_6,0.4192368
6_TIMP2_ITGA3_0,0.52923846
6_TIMP2_ITGA3_1,0.46722773
6_TIMP2_ITGA3_2,0.4672283
6_TIMP2_ITGA3_3,0.57093173
6_TIMP2_ITGA3_4,0.5053467
6_TIMP2_ITGA3_5,0.598617
6_TIMP2_ITGA3_6,0.4473121
6_IL1A_IL1R1_0,0.441062
6_IL1A_IL1R1_1,0.43779317
6_IL1A_IL1R1_2,0.43779373
6_IL1A_IL1R1_3,0.43679222
6_IL1A_IL1R1_4,0.47837138
6_IL1A_IL1R1_5,0.42809907
6_IL1A_IL1R1_6,0.43369308
6_IL1B_IL1R1_0,0.52518266
6_IL1B_IL1R1_1,0.52082825
6_IL1B_IL1R1_2,0.52082866
6_IL1B_IL1R1_3,0.57923156
6_IL1B_IL1R1_4,0.58820385
6_IL1B_IL1R1_5,0.5859414
6_IL1B_IL1R1_6,0.5202492
6_IL1B_SIGIRR_0,0.541017
6_IL1B_SIGIRR_1,0.46469513
6_IL1B_SIGIRR_2,0.46469462
6_IL1B_SIGIRR_3,0.56723547
6_IL1B_SIGIRR_4,0.53177196
6_IL1B_SIGIRR_5,0.58730906
6_IL1B_SIGIRR_6,0.50716496
6_IL7_IL7R_0,0.61460584
6_IL7_IL7R_1,0.5887906
6_IL7_IL7R_2,0.5887911
6_IL7_IL7R_3,0.6161294
6_IL7_IL7R_4,0.61443335
6_IL7_IL7R_5,0.6233465
6_IL7_IL7R_6,0.58681935
6_IL7_IL2RG_0,0.66141933
6_IL7_IL2RG_1,0.6407663
6_IL7_IL2RG_2,0.64076734
6_IL7_IL2RG_3,0.64995056
6_IL7_IL2RG_4,0.65352297
6_IL7_IL2RG_5,0.68639
6_IL7_IL2RG_6,0.6384068
6_CKLF_CCR4_0,0.57995224
6_CKLF_CCR4_1,0.524383
6_CKLF_CCR4_2,0.52438396
6_CKLF_CCR4_3,0.5798327
6_CKLF_CCR4_4,0.5776374
6_CKLF_CCR4_5,0.58559364
6_CKLF_CCR4_6,0.5356657
6_CKLF_LRP6_0,0.5334997
6_CKLF_LRP6_1,0.5203579
6_CKLF_LRP6_2,0.520358
6_CKLF_LRP6_3,0.55696887
6_CKLF_LRP6_4,0.54806125
6_CKLF_LRP6_5,0.5076425
6_CKLF_LRP6_6,0.5157051
6_FARP2_PLXNA1_0,0.49550286
6_FARP2_PLXNA1_1,0.42977014
6_FARP2_PLXNA1_2,0.42977038
6_FARP2_PLXNA1_3,0.5317934
6_FARP2_PLXNA1_4,0.5218193
6_FARP2_PLXNA1_5,0.5469137
6_FARP2_PLXNA1_6,0.42823675
6_FARP2_PLXNA3_0,0.55476695
6_FARP2_PLXNA3_1,0.5300934
6_FARP2_PLXNA3_2,0.530094
6_FARP2_PLXNA3_3,0.5484411
6_FARP2_PLXNA3_4,0.56789166
6_FARP2_PLXNA3_5,0.5709297
6_FARP2_PLXNA3_6,0.5259383
6_LAMC2_CD151_0,0.56570303
6_LAMC2_CD151_1,0.5535034
6_LAMC2_CD151_2,0.5535032
6_LAMC2_CD151_3,0.5911154
6_LAMC2_CD151_4,0.5510536
6_LAMC2_CD151_5,0.5416658
6_LAMC2_CD151_6,0.5511002
6_LAMC2_ITGA2_0,0.6042046
6_LAMC2_ITGA2_1,0.5617457
6_LAMC2_ITGA2_2,0.56174666
6_LAMC2_ITGA2_3,0.60166794
6_LAMC2_ITGA2_4,0.59339243
6_LAMC2_ITGA2_5,0.64231557
6_LAMC2_ITGA2_6,0.559595
6_LAMC2_COL17A1_0,0.43170825
6_LAMC2_COL17A1_1,0.41931462
6_LAMC2_COL17A1_2,0.41931513
6_LAMC2_COL17A1_3,0.434001
6_LAMC2_COL17A1_4,0.4580674
6_LAMC2_COL17A1_5,0.40420008
6_LAMC2_COL17A1_6,0.41545498
6_LAMC2_ITGA3_0,0.509934
6_LAMC2_ITGA3_1,0.49516806
6_LAMC2_ITGA3_2,0.49516812
6_LAMC2_ITGA3_3,0.5103493
6_LAMC2_ITGA3_4,0.5304896
6_LAMC2_ITGA3_5,0.5112118
6_LAMC2_ITGA3_6,0.49396324
6_NID1_ITGA3_0,0.6190123
6_NID1_ITGA3_1,0.5485768
6_NID1_ITGA3_2,0.54857826
6_NID1_ITGA3_3,0.61789966
6_NID1_ITGA3_4,0.6039889
6_NID1_ITGA3_5,0.6321879
6_NID1_ITGA3_6,0.5463022
6_NID1_ITGB3_0,0.5560867
6_NID1_ITGB3_1,0.4975915
6_NID1_ITGB3_2,0.49758634
6_NID1_ITGB3_3,0.5548215
6_NID1_ITGB3_4,0.5074131
6_NID1_ITGB3_5,0.60823154
6_NID1_ITGB3_6,0.5019166
6_NID1_COL13A1_0,0.50287366
6_NID1_COL13A1_1,0.48075163
6_NID1_COL13A1_2,0.48075262
6_NID1_COL13A1_3,0.49890557
6_NID1_COL13A1_4,0.50933534
6_NID1_COL13A1_5,0.51875424
6_NID1_COL13A1_6,0.48207125
6_NMU_GRM7_0,0.40815797
6_NMU_GRM7_1,0.40712687
6_NMU_GRM7_2,0.4071273
6_NMU_GRM7_3,0.4078972
6_NMU_GRM7_4,0.41369554
6_NMU_GRM7_5,0.38112077
6_NMU_GRM7_6,0.4034854
6_NMU_NMUR1_0,0.41043916
6_NMU_NMUR1_1,0.41019365
6_NMU_NMUR1_2,0.41019407
6_NMU_NMUR1_3,0.4109726
6_NMU_NMUR1_4,0.4185228
6_NMU_NMUR1_5,0.37243262
6_NMU_NMUR1_6,0.4065273
6_NMU_NMUR2_0,0.40821052
6_NMU_NMUR2_1,0.40718922
6_NMU_NMUR2_2,0.40718958
6_NMU_NMUR2_3,0.4079475
6_NMU_NMUR2_4,0.4137762
6_NMU_NMUR2_5,0.38065013
6_NMU_NMUR2_6,0.4035504
6_FGF2_SDC3_0,0.4817094
6_FGF2_SDC3_1,0.4616073
6_FGF2_SDC3_2,0.4616078
6_FGF2_SDC3_3,0.47304115
6_FGF2_SDC3_4,0.5010142
6_FGF2_SDC3_5,0.48788443
6_FGF2_SDC3_6,0.4576321
6_FGF2_SDC2_0,0.45811114
6_FGF2_SDC2_1,0.43799922
6_FGF2_SDC2_2,0.43799973
6_FGF2_SDC2_3,0.45192918
6_FGF2_SDC2_4,0.47903958
6_FGF2_SDC2_5,0.45021686
6_FGF2_SDC2_6,0.43502736
6_FGF2_SDC1_0,0.4200993
6_FGF2_SDC1_1,0.4078358
6_FGF2_SDC1_2,0.40783617
6_FGF2_SDC1_3,0.41692743
6_FGF2_SDC1_4,0.43477896
6_FGF2_SDC1_5,0.4063799
6_FGF2_SDC1_6,0.40410328
6_FGF2_FGFR3_0,0.41377386
6_FGF2_FGFR3_1,0.40992364
6_FGF2_FGFR3_2,0.40992415
6_FGF2_FGFR3_3,0.413869
6_FGF2_FGFR3_4,0.41817698
6_FGF2_FGFR3_5,0.38916063
6_FGF2_FGFR3_6,0.4061803
6_FGF2_FGFR2_0,0.59207636
6_FGF2_FGFR2_1,0.5785265
6_FGF2_FGFR2_2,0.5785265
6_FGF2_FGFR2_3,0.60159177
6_FGF2_FGFR2_4,0.610066
6_FGF2_FGFR2_5,0.5788979
6_FGF2_FGFR2_6,0.5774855
6_FGF2_GPC4_0,0.43930134
6_FGF2_GPC4_1,0.42019007
6_FGF2_GPC4_2,0.42019054
6_FGF2_GPC4_3,0.43540287
6_FGF2_GPC4_4,0.45755386
6_FGF2_GPC4_5,0.42937708
6_FGF2_GPC4_6,0.41642633
6_FGF10_FGFR2_0,0.43923235
6_FGF10_FGFR2_1,0.4334712
6_FGF10_FGFR2_2,0.43347168
6_FGF10_FGFR2_3,0.44283137
6_FGF10_FGFR2_4,0.44508612
6_FGF10_FGFR2_5,0.41646537
6_FGF10_FGFR2_6,0.4249039
6_OLFM2_ROBO2_0,0.41112447
6_OLFM2_ROBO2_1,0.40833044
6_OLFM2_ROBO2_2,0.40833083
6_OLFM2_ROBO2_3,0.41123366
6_OLFM2_ROBO2_4,0.416221
6_OLFM2_ROBO2_5,0.38737062
6_OLFM2_ROBO2_6,0.404595
6_F13A1_ITGA9_0,0.45338568
6_F13A1_ITGA9_1,0.44908807
6_F13A1_ITGA9_2,0.44908848
6_F13A1_ITGA9_3,0.44975844
6_F13A1_ITGA9_4,0.48613134
6_F13A1_ITGA9_5,0.4218376
6_F13A1_ITGA9_6,0.44529343
6_F13A1_ITGA4_0,0.635081
6_F13A1_ITGA4_1,0.5964212
6_F13A1_ITGA4_2,0.5964217
6_F13A1_ITGA4_3,0.634994
6_F13A1_ITGA4_4,0.55373865
6_F13A1_ITGA4_5,0.633511
6_F13A1_ITGA4_6,0.5937514
6_KNG1_ITGAM_0,0.44840136
6_KNG1_ITGAM_1,0.43698552
6_KNG1_ITGAM_2,0.4369861
6_KNG1_ITGAM_3,0.4495207
6_KNG1_ITGAM_4,0.45587766
6_KNG1_ITGAM_5,0.43668437
6_KNG1_ITGAM_6,0.43288478
6_KNG1_SDC2_0,0.4184902
6_KNG1_SDC2_1,0.40675864
6_KNG1_SDC2_2,0.40675914
6_KNG1_SDC2_3,0.41519508
6_KNG1_SDC2_4,0.4248748
6_KNG1_SDC2_5,0.40678725
6_KNG1_SDC2_6,0.4030309
6_KNG1_CD93_0,0.41184652
6_KNG1_CD93_1,0.4176806
6_KNG1_CD93_2,0.41768107
6_KNG1_CD93_3,0.40732446
6_KNG1_CD93_4,0.45524475
6_KNG1_CD93_5,0.3797988
6_KNG1_CD93_6,0.41385183
6_KNG1_GP1BA_0,0.40931892
6_KNG1_GP1BA_1,0.40624142
6_KNG1_GP1BA_2,0.4062419
6_KNG1_GP1BA_3,0.40939566
6_KNG1_GP1BA_4,0.41569397
6_KNG1_GP1BA_5,0.38725105
6_KNG1_GP1BA_6,0.40300205
6_KNG1_GRM7_0,0.4086795
6_KNG1_GRM7_1,0.40733626
6_KNG1_GRM7_2,0.4073367
6_KNG1_GRM7_3,0.40850112
6_KNG1_GRM7_4,0.41410622
6_KNG1_GRM7_5,0.383497
6_KNG1_GRM7_6,0.4036661
6_KNG1_ITGB2_0,0.52738434
6_KNG1_ITGB2_1,0.47783944
6_KNG1_ITGB2_2,0.4778402
6_KNG1_ITGB2_3,0.54070216
6_KNG1_ITGB2_4,0.537136
6_KNG1_ITGB2_5,0.5915573
6_KNG1_ITGB2_6,0.47404245
6_KNG1_BDKRB1_0,0.4102813
6_KNG1_BDKRB1_1,0.4067534
6_KNG1_BDKRB1_2,0.40675393
6_KNG1_BDKRB1_3,0.4114056
6_KNG1_BDKRB1_4,0.41477498
6_KNG1_BDKRB1_5,0.39194655
6_KNG1_BDKRB1_6,0.40305015
6_KNG1_RXFP4_0,0.40910998
6_KNG1_RXFP4_1,0.40781847
6_KNG1_RXFP4_2,0.40781894
6_KNG1_RXFP4_3,0.4089656
6_KNG1_RXFP4_4,0.41471136
6_KNG1_RXFP4_5,0.3835049
6_KNG1_RXFP4_6,0.4041418
6_EGF_FSHR_0,0.40904093
6_EGF_FSHR_1,0.40771985
6_EGF_FSHR_2,0.4077203
6_EGF_FSHR_3,0.40884233
6_EGF_FSHR_4,0.41453496
6_EGF_FSHR_5,0.3815801
6_EGF_FSHR_6,0.4040607
6_EGF_AXL_0,0.59169513
6_EGF_AXL_1,0.5441677
6_EGF_AXL_2,0.5441678
6_EGF_AXL_3,0.5636298
6_EGF_AXL_4,0.5832204
6_EGF_AXL_5,0.6335619
6_EGF_AXL_6,0.54118687
6_EGF_EGFR_0,0.43390843
6_EGF_EGFR_1,0.41214347
6_EGF_EGFR_2,0.41214404
6_EGF_EGFR_3,0.43210992
6_EGF_EGFR_4,0.4480946
6_EGF_EGFR_5,0.42754424
6_EGF_EGFR_6,0.40838718
6_EGF_ERBB4_0,0.41142645
6_EGF_ERBB4_1,0.4094045
6_EGF_ERBB4_2,0.409405
6_EGF_ERBB4_3,0.41161403
6_EGF_ERBB4_4,0.4173425
6_EGF_ERBB4_5,0.38662097
6_EGF_ERBB4_6,0.40566063
6_EGF_ERBB2_0,0.44040897
6_EGF_ERBB2_1,0.41747046
6_EGF_ERBB2_2,0.4174709
6_EGF_ERBB2_3,0.4384304
6_EGF_ERBB2_4,0.4542944
6_EGF_ERBB2_5,0.44056424
6_EGF_ERBB2_6,0.4129885
6_EGF_RHBDL2_0,0.55452627
6_EGF_RHBDL2_1,0.537637
6_EGF_RHBDL2_2,0.5376377
6_EGF_RHBDL2_3,0.5750305
6_EGF_RHBDL2_4,0.5800387
6_EGF_RHBDL2_5,0.61430115
6_EGF_RHBDL2_6,0.54290146
6_EGF_LDLR_0,0.59689885
6_EGF_LDLR_1,0.5328974
6_EGF_LDLR_2,0.5328982
6_EGF_LDLR_3,0.54528654
6_EGF_LDLR_4,0.56730944
6_EGF_LDLR_5,0.63877255
6_EGF_LDLR_6,0.5292817
6_EGF_ERBB3_0,0.47575626
6_EGF_ERBB3_1,0.45596814
6_EGF_ERBB3_2,0.4559687
6_EGF_ERBB3_3,0.47072068
6_EGF_ERBB3_4,0.49531785
6_EGF_ERBB3_5,0.4989505
6_EGF_ERBB3_6,0.45193782
6_WNT2_FZD4_0,0.542849
6_WNT2_FZD4_1,0.5150577
6_WNT2_FZD4_2,0.5150582
6_WNT2_FZD4_3,0.5503345
6_WNT2_FZD4_4,0.56787413
6_WNT2_FZD4_5,0.523466
6_WNT2_FZD4_6,0.51275855
6_WNT2_FZD2_0,0.529005
6_WNT2_FZD2_1,0.498126
6_WNT2_FZD2_2,0.49812683
6_WNT2_FZD2_3,0.5365638
6_WNT2_FZD2_4,0.56104845
6_WNT2_FZD2_5,0.5133433
6_WNT2_FZD2_6,0.49414364
6_WNT2_LRP6_0,0.45463845
6_WNT2_LRP6_1,0.44476983
6_WNT2_LRP6_2,0.44477043
6_WNT2_LRP6_3,0.45642403
6_WNT2_LRP6_4,0.47592315
6_WNT2_LRP6_5,0.43314597
6_WNT2_LRP6_6,0.44001317
6_WNT2_FZD5_0,0.42955625
6_WNT2_FZD5_1,0.41921052
6_WNT2_FZD5_2,0.41921106
6_WNT2_FZD5_3,0.4306798
6_WNT2_FZD5_4,0.43395194
6_WNT2_FZD5_5,0.40557334
6_WNT2_FZD5_6,0.41587016
6_WNT2_FZD3_0,0.54488724
6_WNT2_FZD3_1,0.51658803
6_WNT2_FZD3_2,0.51658845
6_WNT2_FZD3_3,0.5523975
6_WNT2_FZD3_4,0.5697761
6_WNT2_FZD3_5,0.5243289
6_WNT2_FZD3_6,0.5142648
6_WNT2_FZD9_0,0.41081762
6_WNT2_FZD9_1,0.40812504
6_WNT2_FZD9_2,0.40812552
6_WNT2_FZD9_3,0.41068268
6_WNT2_FZD9_4,0.41523123
6_WNT2_FZD9_5,0.3873864
6_WNT2_FZD9_6,0.40441442
6_NPTX2_NPTXR_0,0.45157894
6_NPTX2_NPTXR_1,0.43538976
6_NPTX2_NPTXR_2,0.43539032
6_NPTX2_NPTXR_3,0.45389056
6_NPTX2_NPTXR_4,0.47290465
6_NPTX2_NPTXR_5,0.4322913
6_NPTX2_NPTXR_6,0.43136945
6_GAL_GALR1_0,0.4082147
6_GAL_GALR1_1,0.40716437
6_GAL_GALR1_2,0.40716472
6_GAL_GALR1_3,0.40794435
6_GAL_GALR1_4,0.41372928
6_GAL_GALR1_5,0.38106832
6_GAL_GALR1_6,0.4035231
6_GAL_GRM7_0,0.40844586
6_GAL_GRM7_1,0.4072617
6_GAL_GRM7_2,0.4072621
6_GAL_GRM7_3,0.40820277
6_GAL_GRM7_4,0.41388655
6_GAL_GRM7_5,0.38240874
6_GAL_GRM7_6,0.4036075
6_ADAM2_ITGB7_0,0.40865186
6_ADAM2_ITGB7_1,0.40858474
6_ADAM2_ITGB7_2,0.4085852
6_ADAM2_ITGB7_3,0.40877727
6_ADAM2_ITGB7_4,0.41591442
6_ADAM2_ITGB7_5,0.3761045
6_ADAM2_ITGB7_6,0.404946
6_ADAM2_CD9_0,0.3982207
6_ADAM2_CD9_1,0.40439546
6_ADAM2_CD9_2,0.4043959
6_ADAM2_CD9_3,0.3943801
6_ADAM2_CD9_4,0.41496336
6_ADAM2_CD9_5,0.3621066
6_ADAM2_CD9_6,0.40067467
6_ADAM2_ITGA9_0,0.40669525
6_ADAM2_ITGA9_1,0.40692338
6_ADAM2_ITGA9_2,0.40692377
6_ADAM2_ITGA9_3,0.40656218
6_ADAM2_ITGA9_4,0.41375276
6_ADAM2_ITGA9_5,0.3771673
6_ADAM2_ITGA9_6,0.40323886
6_ADAM28_ITGA4_0,0.58471125
6_ADAM28_ITGA4_1,0.57214326
6_ADAM28_ITGA4_2,0.5721443
6_ADAM28_ITGA4_3,0.6578858
6_ADAM28_ITGA4_4,0.6163356
6_ADAM28_ITGA4_5,0.61447614
6_ADAM28_ITGA4_6,0.5921076
6_INHBE_ACVR2B_0,0.42196074
6_INHBE_ACVR2B_1,0.40839723
6_INHBE_ACVR2B_2,0.4083977
6_INHBE_ACVR2B_3,0.4184616
6_INHBE_ACVR2B_4,0.44718683
6_INHBE_ACVR2B_5,0.4147624
6_INHBE_ACVR2B_6,0.40644386
6_DHH_PTCH1_0,0.43175307
6_DHH_PTCH1_1,0.41851047
6_DHH_PTCH1_2,0.41851094
6_DHH_PTCH1_3,0.43293968
6_DHH_PTCH1_4,0.44397238
6_DHH_PTCH1_5,0.40867472
6_DHH_PTCH1_6,0.41470206
6_DHH_BOC_0,0.4277109
6_DHH_BOC_1,0.41538966
6_DHH_BOC_2,0.41539016
6_DHH_BOC_3,0.42531732
6_DHH_BOC_4,0.4439958
6_DHH_BOC_5,0.40918007
6_DHH_BOC_6,0.41089532
6_DHH_CDON_0,0.44072065
6_DHH_CDON_1,0.42660508
6_DHH_CDON_2,0.4266056
6_DHH_CDON_3,0.44189444
6_DHH_CDON_4,0.44619122
6_DHH_CDON_5,0.41571167
6_DHH_CDON_6,0.42317817
6_DHH_PTCH2_0,0.41891643
6_DHH_PTCH2_1,0.41134652
6_DHH_PTCH2_2,0.411347
6_DHH_PTCH2_3,0.4186655
6_DHH_PTCH2_4,0.4222671
6_DHH_PTCH2_5,0.3993188
6_DHH_PTCH2_6,0.40853372
6_NPFF_NPFFR1_0,0.410645
6_NPFF_NPFFR1_1,0.40832672
6_NPFF_NPFFR1_2,0.40832713
6_NPFF_NPFFR1_3,0.41044953
6_NPFF_NPFFR1_4,0.41526672
6_NPFF_NPFFR1_5,0.38644293
6_NPFF_NPFFR1_6,0.40464434
6_NPFF_NPFFR2_0,0.52648515
6_NPFF_NPFFR2_1,0.4964083
6_NPFF_NPFFR2_2,0.49640903
6_NPFF_NPFFR2_3,0.53510505
6_NPFF_NPFFR2_4,0.5564778
6_NPFF_NPFFR2_5,0.5271823
6_NPFF_NPFFR2_6,0.4921759
6_FGF7_FGFR2_0,0.6154902
6_FGF7_FGFR2_1,0.617706
6_FGF7_FGFR2_2,0.61770684
6_FGF7_FGFR2_3,0.67528343
6_FGF7_FGFR2_4,0.66508514
6_FGF7_FGFR2_5,0.6050164
6_FGF7_FGFR2_6,0.6115052
6_FGF7_FGFR3_0,0.4137152
6_FGF7_FGFR3_1,0.4098707
6_FGF7_FGFR3_2,0.40987122
6_FGF7_FGFR3_3,0.41374776
6_FGF7_FGFR3_4,0.41754964
6_FGF7_FGFR3_5,0.3893057
6_FGF7_FGFR3_6,0.40612718
6_MFGE8_PDGFRB_0,0.433966
6_MFGE8_PDGFRB_1,0.3721578
6_MFGE8_PDGFRB_2,0.3721588
6_MFGE8_PDGFRB_3,0.461661
6_MFGE8_PDGFRB_4,0.45409036
6_MFGE8_PDGFRB_5,0.49834
6_MFGE8_PDGFRB_6,0.37176216
6_MFGE8_ITGB3_0,0.4899536
6_MFGE8_ITGB3_1,0.4166211
6_MFGE8_ITGB3_2,0.4166216
6_MFGE8_ITGB3_3,0.5373085
6_MFGE8_ITGB3_4,0.53297085
6_MFGE8_ITGB3_5,0.53380054
